订单号	会员名称	店铺所在地	消费金额	菜品名称	菜品单价	消费数量（单个菜品）	菜品成本	菜品类别	菜品口味	点餐时间
20160822559	荆丰朵	深圳	562	自制猪肉脯	48	1	29.0	猪肉类	香甜	2016-08-22 17:41:57
20160822559	荆丰朵	深圳	562	水煮鱼	65	1	45.0	鱼类	麻辣	2016-08-22 17:42:08
20160822559	荆丰朵	深圳	562	凉拌菠菜	27	1	9.0	叶菜类	爽口	2016-08-22 17:42:50
20160822559	荆丰朵	深圳	562	孜然羊排	88	1	49.0	羊肉类	微辣	2016-08-22 17:44:27
20160822559	荆丰朵	深圳	562	蒙古烤羊腿	48	1	25.0	羊肉类	微辣	2016-08-22 17:45:39
20160822477	张小雨	深圳	558	倒立蒸梭子蟹	169	1	119.0	蟹类	爽口	2016-08-22 18:32:52
20160822477	张小雨	深圳	558	焖猪手	58	1	34.0	猪肉类	香酥	2016-08-22 18:33:57
20160822477	张小雨	深圳	558	爆炒猪肝	68	1	32.0	猪肉类	油腻	2016-08-22 18:34:25
20160822477	张小雨	深圳	558	水煮鱼	65	1	45.0	鱼类	麻辣	2016-08-22 18:35:23
20160822477	张小雨	深圳	558	金玉良缘	30	1	12.0	茎菜类	微辣	2016-08-22 18:36:09
20160822477	张小雨	深圳	558	谷稻小庄	38	1	20.0	饮料类	果味	2016-08-22 18:36:21
20160822477	张小雨	深圳	558	打卤面	26	5	10.0	面食类	爽口	2016-08-22 18:38:20
20160823318	杨依萱	深圳	958	香辣腐乳炒虾	56	1	33.0	虾类	香辣	2016-08-23 12:20:21
20160823318	杨依萱	深圳	958	牛尾汤	40	1	20.0	牛肉类	爽口	2016-08-23 12:20:25
20160823318	杨依萱	深圳	958	番茄炖牛腩	35	1	20.0	牛肉类	酸辣	2016-08-23 12:20:28
20160823318	杨依萱	深圳	958	芝士烩波士顿龙虾	175	1	130.0	虾类	爽口	2016-08-23 12:20:29
20160823318	杨依萱	深圳	958	白饭/大碗	10	2	5.0	米饭类	原味	2016-08-23 12:20:49
20160823318	杨依萱	深圳	958	香菇鹌鹑蛋	39	1	17.0	茎菜类	爽口	2016-08-23 12:21:07
20160823318	杨依萱	深圳	958	番茄炖秋葵	35	1	15.0	茎菜类	酸甜	2016-08-23 12:21:17
20160823318	杨依萱	深圳	958	五彩藕苗	35	1	15.0	茎菜类	爽口	2016-08-23 12:22:18
20160823318	杨依萱	深圳	958	酸辣藕丁	33	1	15.0	茎菜类	酸辣	2016-08-23 12:22:25
20160823318	杨依萱	深圳	958	豌豆薯仔猪骨汤	39	1	24.0	猪肉类	清淡	2016-08-23 12:23:21
20160823318	杨依萱	深圳	958	大蒜苋菜	30	1	18.0	叶菜类	蒜香	2016-08-23 12:23:43
20160823318	杨依萱	深圳	958	焖猪手	58	1	34.0	猪肉类	香酥	2016-08-23 12:24:55
20160823318	杨依萱	深圳	958	啤酒鸭	48	1	25.0	家禽类	香辣	2016-08-23 12:25:05
20160823318	杨依萱	深圳	958	白斩鸡	88	1	54.0	家禽类	香酥	2016-08-23 12:25:07
20160823318	杨依萱	深圳	958	爆炒猪肝	68	1	32.0	猪肉类	油腻	2016-08-23 12:25:56
20160823318	杨依萱	深圳	958	52度泸州老窖	159	1	85.0	白酒类	清香	2016-08-23 12:27:20
20160823675	张小雨	深圳	612	辣炒鱿鱼	58	1	35.0	鱼类	微辣	2016-08-23 20:43:09
20160823675	张小雨	深圳	612	水煮鱼	65	1	45.0	鱼类	麻辣	2016-08-23 20:43:16
20160823675	张小雨	深圳	612	芝士烩波士顿龙虾	175	1	130.0	虾类	爽口	2016-08-23 20:43:33
20160823675	张小雨	深圳	612	一品香酥藕	10	1	4.0	甜点类	香酥	2016-08-23 20:44:13
20160823675	张小雨	深圳	612	凉拌蒜蓉西兰花	29	1	9.0	叶菜类	蒜蓉	2016-08-23 20:44:14
20160823675	张小雨	深圳	612	谷稻小庄	38	1	20.0	饮料类	果味	2016-08-23 20:44:29
20160823675	张小雨	深圳	612	独家薄荷鲜虾牛肉卷	45	1	30.0	牛肉类	咸鲜	2016-08-23 20:45:16
20160823675	张小雨	深圳	612	打卤面	26	1	10.0	面食类	爽口	2016-08-23 20:45:34
20160823675	张小雨	深圳	612	番茄有机花菜	32	1	10.0	花菜类	爽口	2016-08-23 20:46:32
20160823675	张小雨	深圳	612	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-23 20:46:42
20160823675	张小雨	深圳	612	木须豌豆	32	1	19.0	果菜类	爽口	2016-08-23 20:47:14
20160823675	张小雨	深圳	612	小米南瓜粥	13	1	7.0	粥类	爽口	2016-08-23 20:47:56
20160823675	张小雨	深圳	612	香烤牛排	55	1	30.0	牛肉类	香辣	2016-08-23 20:48:27
20160823675	张小雨	深圳	612	核桃葡萄干土司	19	1	10.0	甜点类	酸甜	2016-08-23 20:48:57
20160824674	王静宇	深圳	178	蒜蓉生蚝	49	1	28.0	贝壳类	蒜香	2016-08-24 19:12:01
20160824674	王静宇	深圳	178	自制猪肉脯	48	1	29.0	猪肉类	香甜	2016-08-24 19:12:18
20160824674	王静宇	深圳	178	糖醋蕃茄溜青花	33	1	12.0	花菜类	爽口	2016-08-24 19:13:14
20160824674	王静宇	深圳	178	谷稻小庄	38	1	20.0	饮料类	果味	2016-08-24 19:16:22
20160824674	王静宇	深圳	178	白饭/大碗	10	1	5.0	米饭类	原味	2016-08-24 19:17:39
20160825757	卓亚萍	深圳	337	油焖麻辣虾	65	1	43.0	虾类	麻辣	2016-08-25 17:43:29
20160825757	卓亚萍	深圳	337	焖猪手	58	1	34.0	猪肉类	香酥	2016-08-25 17:47:39
20160825757	卓亚萍	深圳	337	芝士烩波士顿龙虾	175	1	130.0	虾类	爽口	2016-08-25 17:49:52
20160825757	卓亚萍	深圳	337	小米南瓜粥	13	3	7.0	粥类	爽口	2016-08-25 17:51:57
20160826552	唐轩	深圳	253	盘蟹蒸蛋	55	1	29.0	蟹类	清淡	2016-08-26 17:52:03
20160826552	唐轩	深圳	253	西瓜胡萝卜沙拉	26	1	8.0	根菜类	甜	2016-08-26 17:53:14
20160826552	唐轩	深圳	253	照烧鸡腿	16	1	6.0	家禽类	微辣	2016-08-26 17:53:34
20160826552	唐轩	深圳	253	芝麻烤紫菜	25	1	10.0	海藻类	香酥	2016-08-26 17:53:38
20160826552	唐轩	深圳	253	蒙古烤羊腿	48	1	25.0	羊肉类	微辣	2016-08-26 17:53:42
20160826552	唐轩	深圳	253	露露无糖杏仁露	7	2	3.0	饮料类	果味	2016-08-26 17:54:16
20160826552	唐轩	深圳	253	蛋挞	8	1	4.0	糕点类	甜	2016-08-26 17:55:55
20160826552	唐轩	深圳	253	白饭/大碗	10	1	5.0	米饭类	原味	2016-08-26 17:56:16
20160826552	唐轩	深圳	253	打卤面	26	1	10.0	面食类	爽口	2016-08-26 17:56:30
20160826552	唐轩	深圳	253	拌土豆丝	25	1	9.0	根菜类	微辣	2016-08-26 17:58:08
20160827866	刘斌义	深圳	736	麻辣小龙虾	99	1	78.0	虾类	香辣	2016-08-27 12:02:45
20160827866	刘斌义	深圳	736	芝士烩波士顿龙虾	175	1	130.0	虾类	爽口	2016-08-27 12:04:32
20160827866	刘斌义	深圳	736	香酥两吃大虾	89	1	55.0	虾类	香酥	2016-08-27 12:05:49
20160827866	刘斌义	深圳	736	路易拉菲红酒干红	158	1	100.0	红酒类	果味	2016-08-27 12:06:31
20160827866	刘斌义	深圳	736	蒙古烤羊腿	48	1	25.0	羊肉类	微辣	2016-08-27 12:10:45
20160827866	刘斌义	深圳	736	芹黄鳝丝	58	1	30.0	其他水产	爽口	2016-08-27 12:15:54
20160827866	刘斌义	深圳	736	重庆特色油烧兔	69	1	42.0	其他肉类	麻辣	2016-08-27 12:15:59
20160827866	刘斌义	深圳	736	白饭/大碗	10	4	5.0	米饭类	原味	2016-08-27 12:18:33
20160827821	张小雨	深圳	770	焖猪手	58	1	34.0	猪肉类	香酥	2016-08-27 13:10:03
20160827821	张小雨	深圳	770	芝士烩波士顿龙虾	175	1	130.0	虾类	爽口	2016-08-27 13:10:23
20160827821	张小雨	深圳	770	山药养生粥	19	1	10.0	粥类	咸鲜	2016-08-27 13:11:16
20160827821	张小雨	深圳	770	芹菜炒腰花	18	1	9.0	猪肉类	清香	2016-08-27 13:11:18
20160827821	张小雨	深圳	770	爆炒猪肝	68	1	32.0	猪肉类	油腻	2016-08-27 13:11:45
20160827821	张小雨	深圳	770	自制猪肉脯	48	1	29.0	猪肉类	香甜	2016-08-27 13:11:51
20160827796	屈俊	深圳	378	麻辣小龙虾	99	1	78.0	虾类	香辣	2016-08-27 13:12:02
20160827821	张小雨	深圳	770	清蒸海鱼	78	1	55.0	鱼类	清淡	2016-08-27 13:12:35
20160827821	张小雨	深圳	770	清蒸蝶鱼	56	1	30.0	鱼类	爽口	2016-08-27 13:12:58
20160827821	张小雨	深圳	770	美妙绝伦之白莲花	29	1	16.0	叶菜类	爽口	2016-08-27 13:14:11
20160827821	张小雨	深圳	770	辣炒鱿鱼	58	1	35.0	鱼类	微辣	2016-08-27 13:14:14
20160827821	张小雨	深圳	770	炝炒大白菜	29	1	15.0	叶菜类	微辣	2016-08-27 13:14:16
20160827821	张小雨	深圳	770	谷稻小庄	38	1	20.0	饮料类	果味	2016-08-27 13:14:20
20160827821	张小雨	深圳	770	大蒜苋菜	30	1	18.0	叶菜类	蒜香	2016-08-27 13:14:33
20160827821	张小雨	深圳	770	凉拌菠菜	27	1	9.0	叶菜类	爽口	2016-08-27 13:14:55
20160827796	屈俊	深圳	378	番茄炖牛腩	35	1	20.0	牛肉类	酸辣	2016-08-27 13:15:04
20160827821	张小雨	深圳	770	桂圆肉红豆八宝饭	39	1	18.0	米饭类	清淡	2016-08-27 13:15:13
20160827796	屈俊	深圳	378	葱姜炒蟹	109	1	80.0	蟹类	葱香	2016-08-27 13:15:38
20160827796	屈俊	深圳	378	焖猪手	58	1	34.0	猪肉类	香酥	2016-08-27 13:16:17
20160827796	屈俊	深圳	378	打卤面	26	1	10.0	面食类	爽口	2016-08-27 13:17:13
20160827796	屈俊	深圳	378	超人气广式肠粉	18	1	10.0	肠粉类	咸鲜	2016-08-27 13:22:17
20160827796	屈俊	深圳	378	土豆西红柿汤面	13	1	8.0	面食类	酸辣	2016-08-27 13:23:17
20160827796	屈俊	深圳	378	牛肉鸡蛋肠粉	20	1	10.0	肠粉类	咸鲜	2016-08-27 13:24:27
20160827687	律剑波	深圳	713	清蒸海鱼	78	1	55.0	鱼类	清淡	2016-08-27 18:07:04
20160827687	律剑波	深圳	713	凉拌菠菜	27	2	9.0	叶菜类	爽口	2016-08-27 18:07:12
20160827687	律剑波	深圳	713	芝士烩波士顿龙虾	175	1	130.0	虾类	爽口	2016-08-27 18:07:43
20160827687	律剑波	深圳	713	白饭/大碗	10	4	5.0	米饭类	原味	2016-08-27 18:08:06
20160827687	律剑波	深圳	713	孜然羊排	88	1	49.0	羊肉类	微辣	2016-08-27 18:09:04
20160827687	律剑波	深圳	713	红酒炖羊肉	108	1	69.0	羊肉类	微辣	2016-08-27 18:09:17
20160827687	律剑波	深圳	713	紫薯面包卷	20	3	10.0	甜点类	甜	2016-08-27 18:10:37
20160827687	律剑波	深圳	713	盘蟹蒸蛋	55	2	29.0	蟹类	清淡	2016-08-27 18:11:44
20160828297	易子歆	深圳	219	香辣腐乳炒虾	56	1	33.0	虾类	香辣	2016-08-28 12:34:59
20160828297	易子歆	深圳	219	蓝带啤酒罐装	9	1	5.0	啤酒类	爽口	2016-08-28 12:37:43
20160828297	易子歆	深圳	219	五色糯米饭(七色)	35	1	17.0	米饭类	清淡	2016-08-28 12:40:49
20160828297	易子歆	深圳	219	桂圆肉红豆八宝饭	39	1	18.0	米饭类	清淡	2016-08-28 12:44:02
20160828297	易子歆	深圳	219	独家薄荷鲜虾牛肉卷	45	1	30.0	牛肉类	咸鲜	2016-08-28 12:46:58
20160828297	易子歆	深圳	219	党参黄芪炖牛尾	35	1	20.0	牛肉类	咸鲜	2016-08-28 12:48:14
20160828521	沈瑶	深圳	277	海带结豆腐汤	30	1	12.0	海藻类	清淡	2016-08-28 19:58:27
20160828521	沈瑶	深圳	277	蒙古烤羊腿	48	1	25.0	羊肉类	微辣	2016-08-28 19:59:21
20160828521	沈瑶	深圳	277	香酥两吃大虾	89	1	55.0	虾类	香酥	2016-08-28 19:59:33
20160828521	沈瑶	深圳	277	爆炒双丝	35	1	15.0	根菜类	微辣	2016-08-28 20:00:02
20160828521	沈瑶	深圳	277	谷稻小庄	38	1	20.0	饮料类	果味	2016-08-28 20:02:05
20160828521	沈瑶	深圳	277	凉拌菠菜	27	1	9.0	叶菜类	爽口	2016-08-28 20:02:26
20160828521	沈瑶	深圳	277	白饭/大碗	10	1	5.0	米饭类	原味	2016-08-28 20:04:10
20160829696	陈力	深圳	806	白饭/大碗	10	1	5.0	米饭类	原味	2016-08-29 17:04:13
20160829696	陈力	深圳	806	谷稻小庄	38	1	20.0	饮料类	果味	2016-08-29 17:04:26
20160829696	陈力	深圳	806	蒙古烤羊腿	48	1	25.0	羊肉类	微辣	2016-08-29 17:04:28
20160829696	陈力	深圳	806	香酥两吃大虾	89	1	55.0	虾类	香酥	2016-08-29 17:04:44
20160829696	陈力	深圳	806	培根花菜	35	1	15.0	花菜类	爽口	2016-08-29 17:05:51
20160829696	陈力	深圳	806	杭椒鸡珍	58	1	38.0	家禽类	香辣	2016-08-29 17:07:44
20160829696	陈力	深圳	806	路易拉菲红酒干红	158	1	100.0	红酒类	果味	2016-08-29 17:07:58
20160829696	陈力	深圳	806	白胡椒胡萝卜羊肉汤	35	1	18.0	羊肉类	爽口	2016-08-29 17:08:11
20160829696	陈力	深圳	806	凉拌菠菜	27	1	9.0	叶菜类	爽口	2016-08-29 17:08:54
20160829696	陈力	深圳	806	芝麻烤紫菜	25	1	10.0	海藻类	香酥	2016-08-29 17:09:08
20160829696	陈力	深圳	806	照烧鸡腿	16	1	6.0	家禽类	微辣	2016-08-29 17:09:10
20160829696	陈力	深圳	806	酸辣藕丁	33	1	15.0	茎菜类	酸辣	2016-08-29 17:09:32
20160829696	陈力	深圳	806	孜然羊排	88	1	49.0	羊肉类	微辣	2016-08-29 17:09:53
20160829696	陈力	深圳	806	蛋挞	8	1	4.0	糕点类	甜	2016-08-29 17:10:32
20160829696	陈力	深圳	806	大蒜苋菜	30	1	18.0	叶菜类	蒜香	2016-08-29 17:10:39
20160829696	陈力	深圳	806	红酒炖羊肉	108	1	69.0	羊肉类	微辣	2016-08-29 17:10:56
20160829740	屈贤	深圳	909	芝士烩波士顿龙虾	175	1	130.0	虾类	爽口	2016-08-29 20:43:46
20160829740	屈贤	深圳	909	香烤牛排	55	1	30.0	牛肉类	香辣	2016-08-29 20:43:49
20160829740	屈贤	深圳	909	38度剑南春	80	1	30.0	白酒类	爽口	2016-08-29 20:43:52
20160829740	屈贤	深圳	909	倒立蒸梭子蟹	169	1	119.0	蟹类	爽口	2016-08-29 20:44:42
20160829740	屈贤	深圳	909	五彩藕苗	35	1	15.0	茎菜类	爽口	2016-08-29 20:46:59
20160829740	屈贤	深圳	909	打卤面	26	1	10.0	面食类	爽口	2016-08-29 20:48:55
20160829740	屈贤	深圳	909	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-29 20:49:01
20160829740	屈贤	深圳	909	小米南瓜粥	13	1	7.0	粥类	爽口	2016-08-29 20:49:11
20160829740	屈贤	深圳	909	牛肉鸡蛋肠粉	20	1	10.0	肠粉类	咸鲜	2016-08-29 20:49:48
20160829740	屈贤	深圳	909	紫薯面包卷	20	1	10.0	甜点类	甜	2016-08-29 20:52:24
20160829740	屈贤	深圳	909	番茄炖秋葵	35	1	15.0	茎菜类	酸甜	2016-08-29 20:52:31
20160829740	屈贤	深圳	909	红酒炖羊肉	108	1	69.0	羊肉类	微辣	2016-08-29 20:53:40
20160829740	屈贤	深圳	909	白斩鸡	88	1	54.0	家禽类	香酥	2016-08-29 20:55:37
20160829740	屈贤	深圳	909	五香酱驴肉	52	1	36.0	其他肉类	酱香	2016-08-29 20:57:41
20160830398	李海峰	深圳	980	爆炒猪肝	68	1	32.0	猪肉类	油腻	2016-08-30 11:17:52
20160830398	李海峰	深圳	980	香酥两吃大虾	89	1	55.0	虾类	香酥	2016-08-30 11:17:55
20160830398	李海峰	深圳	980	小米南瓜粥	13	1	7.0	粥类	爽口	2016-08-30 11:17:58
20160830398	李海峰	深圳	980	清蒸蝶鱼	56	1	30.0	鱼类	爽口	2016-08-30 11:18:12
20160830398	李海峰	深圳	980	香菇鸡肉粥	15	1	10.0	粥类	咸鲜	2016-08-30 11:18:41
20160830398	李海峰	深圳	980	冰糖红豆薏米粥	15	1	9.0	粥类	爽口	2016-08-30 11:19:53
20160830398	李海峰	深圳	980	谷稻小庄	38	1	20.0	饮料类	果味	2016-08-30 11:22:11
20160830398	李海峰	深圳	980	水煮鱼	65	1	45.0	鱼类	麻辣	2016-08-30 11:22:38
20160830398	李海峰	深圳	980	露露无糖杏仁露	7	1	3.0	饮料类	果味	2016-08-30 11:24:04
20160830398	李海峰	深圳	980	美妙绝伦之白莲花	29	1	16.0	叶菜类	爽口	2016-08-30 11:25:39
20160830398	李海峰	深圳	980	蒙古烤羊腿	48	1	25.0	羊肉类	微辣	2016-08-30 11:26:25
20160830398	李海峰	深圳	980	红酒炖羊肉	108	1	69.0	羊肉类	微辣	2016-08-30 11:26:32
20160830398	李海峰	深圳	980	炝炒大白菜	29	1	15.0	叶菜类	微辣	2016-08-30 11:26:46
20160830398	李海峰	深圳	980	核桃葡萄干土司	19	1	10.0	甜点类	酸甜	2016-08-30 11:27:22
20160830398	李海峰	深圳	980	紫薯面包卷	20	1	10.0	甜点类	甜	2016-08-30 11:27:23
20160830398	李海峰	深圳	980	哈尔滨啤酒罐装	7	1	3.0	啤酒类	爽口	2016-08-30 11:27:33
20160830398	李海峰	深圳	980	大理石奶油蛋糕	13	1	8.0	甜点类	奶香	2016-08-30 11:27:35
20160830398	李海峰	深圳	980	白胡椒胡萝卜羊肉汤	35	1	18.0	羊肉类	爽口	2016-08-30 11:27:38
20160830398	李海峰	深圳	980	蓝带啤酒罐装	9	1	5.0	啤酒类	爽口	2016-08-30 11:27:51
20160830398	李海峰	深圳	980	百威啤酒罐装	6	1	3.0	啤酒类	爽口	2016-08-30 11:28:10
20160830398	李海峰	深圳	980	青岛啤酒罐装	7	1	4.0	啤酒类	爽口	2016-08-30 11:28:31
20160830398	李海峰	深圳	980	特醇嘉士伯啤酒罐装	6	1	2.0	啤酒类	爽口	2016-08-30 11:29:59
20160830398	李海峰	深圳	980	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-30 11:30:02
20160830398	李海峰	深圳	980	鱼香肉丝拌面	18	1	12.0	面食类	微辣	2016-08-30 11:30:28
20160830398	李海峰	深圳	980	酸辣汤面	16	1	10.0	面食类	微辣	2016-08-30 11:31:08
20160830398	李海峰	深圳	980	打卤面	26	1	10.0	面食类	爽口	2016-08-30 11:31:15
20160830398	李海峰	深圳	980	土豆西红柿汤面	13	1	8.0	面食类	酸辣	2016-08-30 11:31:50
20160830398	李海峰	深圳	980	老式面包	19	1	10.0	面包类	甜	2016-08-30 11:31:59
20160830398	李海峰	深圳	980	南瓜芝士包	10	1	5.0	面包类	甜	2016-08-30 11:32:39
20160830398	李海峰	深圳	980	牛奶卷	17	1	8.0	面包类	奶香	2016-08-30 11:32:51
20160830398	李海峰	深圳	980	咖啡奶香面包	16	1	10.0	面包类	原味	2016-08-30 11:32:59
20160830398	李海峰	深圳	980	白饭/大碗	10	1	5.0	米饭类	原味	2016-08-30 11:33:39
20160830398	李海峰	深圳	980	桂圆肉红豆八宝饭	39	1	18.0	米饭类	清淡	2016-08-30 11:33:49
20160830398	李海峰	深圳	980	酸辣藕丁	33	1	15.0	茎菜类	酸辣	2016-08-30 11:34:07
20160830398	李海峰	深圳	980	照烧鸡腿	16	1	6.0	家禽类	微辣	2016-08-30 11:34:13
20160830398	李海峰	深圳	980	葱油凉拌藕片	30	1	10.0	茎菜类	爽口	2016-08-30 11:34:34
20160831507	余思言	深圳	474	青岛啤酒罐装	7	1	4.0	啤酒类	爽口	2016-08-31 17:50:02
20160831507	余思言	深圳	474	蒜香辣花甲	45	1	29.0	贝壳类	微辣	2016-08-31 17:50:04
20160831507	余思言	深圳	474	爆炒鳝碌	55	1	20.0	其他水产	微辣	2016-08-31 17:54:22
20160831507	余思言	深圳	474	酸辣藕丁	33	1	15.0	茎菜类	酸辣	2016-08-31 17:54:39
20160831507	余思言	深圳	474	培根花菜	35	1	15.0	花菜类	爽口	2016-08-31 17:55:05
20160831507	余思言	深圳	474	培根紫菜卷	30	1	13.0	海藻类	爽口	2016-08-31 17:56:28
20160831507	余思言	深圳	474	法国波尔多AOC干红葡萄酒原	159	1	100.0	红酒类	果味	2016-08-31 17:57:24
20160831507	余思言	深圳	474	独家薄荷鲜虾牛肉卷	45	1	30.0	牛肉类	咸鲜	2016-08-31 17:58:30
20160831507	余思言	深圳	474	金玉良缘	30	1	12.0	茎菜类	微辣	2016-08-31 17:59:36
20160831507	余思言	深圳	474	五色糯米饭(七色)	35	1	17.0	米饭类	清淡	2016-08-31 18:00:59
20160831533	黄青芸	深圳	717	倒立蒸梭子蟹	169	1	119.0	蟹类	爽口	2016-08-31 18:41:18
20160831533	黄青芸	深圳	717	红酒炖羊肉	108	1	69.0	羊肉类	微辣	2016-08-31 18:46:59
20160831533	黄青芸	深圳	717	芝士烩波士顿龙虾	175	1	130.0	虾类	爽口	2016-08-31 18:49:30
20160831533	黄青芸	深圳	717	盘蟹蒸蛋	55	1	29.0	蟹类	清淡	2016-08-31 18:49:30
20160831533	黄青芸	深圳	717	蒜香包	13	1	8.0	面包类	蒜香	2016-08-31 18:51:33
20160831533	黄青芸	深圳	717	黄花菜炒木耳	35	1	15.0	花菜类	葱香	2016-08-31 18:52:09
20160831533	黄青芸	深圳	717	糖醋蕃茄溜青花	33	1	12.0	花菜类	爽口	2016-08-31 18:52:44
20160831533	黄青芸	深圳	717	海带结豆腐汤	30	1	12.0	海藻类	清淡	2016-08-31 18:54:25
20160831533	黄青芸	深圳	717	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-31 18:54:35
20160831533	黄青芸	深圳	717	芝麻烤紫菜	25	1	10.0	海藻类	香酥	2016-08-31 18:54:49
20160831533	黄青芸	深圳	717	青炒扁豆	28	1	10.0	果菜类	爽口	2016-08-31 18:57:44
20160831570	唐雅嘉	深圳	589	清蒸海鱼	78	1	55.0	鱼类	清淡	2016-08-31 21:24:23
20160831570	唐雅嘉	深圳	589	香辣腐乳炒虾	56	1	33.0	虾类	香辣	2016-08-31 21:24:33
20160831570	唐雅嘉	深圳	589	剁椒鱼头	55	1	28.0	鱼类	香辣	2016-08-31 21:26:10
20160831570	唐雅嘉	深圳	589	大蒜苋菜	30	1	18.0	叶菜类	蒜香	2016-08-31 21:27:36
20160831570	唐雅嘉	深圳	589	美妙绝伦之白莲花	29	1	16.0	叶菜类	爽口	2016-08-31 21:28:46
20160831570	唐雅嘉	深圳	589	凉拌菠菜	27	1	9.0	叶菜类	爽口	2016-08-31 21:28:58
20160831570	唐雅嘉	深圳	589	凉拌蒜蓉西兰花	29	1	9.0	叶菜类	蒜蓉	2016-08-31 21:29:08
20160831570	唐雅嘉	深圳	589	爆炒猪肝	68	1	32.0	猪肉类	油腻	2016-08-31 21:29:46
20160831570	唐雅嘉	深圳	589	焖猪手	58	1	34.0	猪肉类	香酥	2016-08-31 21:30:20
20160831570	唐雅嘉	深圳	589	自制猪肉脯	48	1	29.0	猪肉类	香甜	2016-08-31 21:30:27
20160831570	唐雅嘉	深圳	589	蒙古烤羊腿	48	1	25.0	羊肉类	微辣	2016-08-31 21:30:57
20160831570	唐雅嘉	深圳	589	香辣爆羊肝	28	1	15.0	羊肉类	香辣	2016-08-31 21:31:15
20160831570	唐雅嘉	深圳	589	五色糯米饭(七色)	35	1	17.0	米饭类	清淡	2016-08-31 21:32:13
